%time,field.header.seq,field.header.stamp,field.header.frame_id,field.rssi
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679163975884,1493,1783583679163975884,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583679664241122,1494,1783583679664241122,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680164119269,1495,1783583680164119269,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583680664279005,1496,1783583680664279005,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681164851502,1497,1783583681164851502,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583681665106800,1498,1783583681665106800,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682164998415,1499,1783583682164998415,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583682665118330,1500,1783583682665118330,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683164919325,1501,1783583683164919325,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583683664920641,1502,1783583683664920641,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684164977287,1503,1783583684164977287,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583684665127432,1504,1783583684665127432,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685165022290,1505,1783583685165022290,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583685665085294,1506,1783583685665085294,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686165038398,1507,1783583686165038398,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583686665024329,1508,1783583686665024329,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
1783583687165048783,1509,1783583687165048783,,255
